Id,ActivityHour,TotalIntensity,AverageIntensity,StepTotal,StepTotal.1
6775888955,4/27/2016 0:00,0,0,0,0
6775888955,4/27/2016 1:00,0,0,0,0
6775888955,4/27/2016 2:00,0,0,0,0
6775888955,4/27/2016 3:00,0,0,0,0
6775888955,4/27/2016 4:00,0,0,0,0
6775888955,4/27/2016 5:00,0,0,0,0
6775888955,4/27/2016 6:00,0,0,0,0
6775888955,4/27/2016 7:00,0,0,0,0
6775888955,4/27/2016 8:00,0,0,0,0
6775888955,4/27/2016 9:00,0,0,0,0
6775888955,4/27/2016 10:00,0,0,0,0
6775888955,4/27/2016 11:00,0,0,0,0
6775888955,4/27/2016 12:00,0,0,0,0
6775888955,4/27/2016 13:00,0,0,0,0
6775888955,4/27/2016 14:00,0,0,0,0
6775888955,4/27/2016 15:00,0,0,0,0
6775888955,4/27/2016 16:00,0,0,0,0
6775888955,4/27/2016 17:00,0,0,0,0
6775888955,4/27/2016 18:00,0,0,0,0
6775888955,4/27/2016 19:00,0,0,0,0
6775888955,4/27/2016 20:00,0,0,0,0
6775888955,4/27/2016 21:00,0,0,0,0
6775888955,4/27/2016 22:00,0,0,0,0
6775888955,4/27/2016 23:00,0,0,0,0
6775888955,4/28/2016 0:00,0,0,0,0
6775888955,4/28/2016 1:00,0,0,0,0
6775888955,4/28/2016 2:00,0,0,0,0
6775888955,4/28/2016 3:00,0,0,0,0
6775888955,4/28/2016 4:00,0,0,0,0
6775888955,4/28/2016 5:00,0,0,0,0
6775888955,4/28/2016 6:00,0,0,0,0
6775888955,4/28/2016 7:00,0,0,0,0
6775888955,4/28/2016 8:00,0,0,0,0
6775888955,4/28/2016 9:00,0,0,0,0
6775888955,4/28/2016 10:00,0,0,0,0
6775888955,4/28/2016 11:00,0,0,0,0
6775888955,4/28/2016 12:00,0,0,0,0
6775888955,4/28/2016 13:00,5,0.083333,88,88
6775888955,4/28/2016 14:00,42,0.7,615,615
6775888955,4/28/2016 15:00,0,0,0,0
6775888955,4/28/2016 16:00,0,0,0,0
6775888955,4/28/2016 17:00,0,0,0,0
6775888955,4/28/2016 18:00,0,0,0,0
6775888955,4/28/2016 19:00,0,0,0,0
6775888955,4/28/2016 20:00,0,0,0,0
6775888955,4/28/2016 21:00,0,0,0,0
6775888955,4/28/2016 22:00,0,0,0,0
6775888955,4/28/2016 23:00,0,0,0,0
6775888955,4/29/2016 0:00,0,0,0,0
6775888955,4/29/2016 1:00,0,0,0,0
6775888955,4/29/2016 2:00,0,0,0,0
6775888955,4/29/2016 3:00,0,0,0,0
6775888955,4/29/2016 4:00,0,0,0,0
6775888955,4/29/2016 5:00,0,0,0,0
6775888955,4/29/2016 6:00,0,0,0,0
6775888955,4/29/2016 7:00,0,0,0,0
6775888955,4/29/2016 8:00,0,0,0,0
6775888955,4/29/2016 9:00,0,0,0,0
6775888955,4/29/2016 10:00,0,0,0,0
6775888955,4/29/2016 11:00,0,0,0,0
6775888955,4/29/2016 12:00,0,0,0,0
6775888955,4/29/2016 13:00,0,0,0,0
6775888955,4/29/2016 14:00,0,0,0,0
6775888955,4/29/2016 15:00,0,0,0,0
6775888955,4/29/2016 16:00,0,0,0,0
6775888955,4/29/2016 17:00,0,0,0,0
6775888955,4/29/2016 18:00,0,0,0,0
6775888955,4/29/2016 19:00,0,0,0,0
6775888955,4/29/2016 20:00,0,0,0,0
6775888955,4/29/2016 21:00,0,0,0,0
6775888955,4/29/2016 22:00,0,0,0,0
6775888955,4/29/2016 23:00,0,0,0,0
6775888955,4/30/2016 0:00,0,0,0,0
6775888955,4/30/2016 1:00,0,0,0,0
6775888955,4/30/2016 2:00,0,0,0,0
6775888955,4/30/2016 3:00,0,0,0,0
6775888955,4/30/2016 4:00,0,0,0,0
6775888955,4/30/2016 5:00,0,0,0,0
6775888955,4/30/2016 6:00,0,0,0,0
6775888955,4/30/2016 7:00,0,0,0,0
6775888955,4/30/2016 8:00,0,0,0,0
6775888955,4/30/2016 9:00,0,0,0,0
6775888955,4/30/2016 10:00,0,0,0,0
6775888955,4/30/2016 11:00,0,0,0,0
6775888955,4/30/2016 12:00,0,0,0,0
6775888955,4/30/2016 13:00,0,0,0,0
6775888955,4/30/2016 14:00,0,0,0,0
6775888955,4/30/2016 15:00,0,0,0,0
6775888955,4/30/2016 16:00,0,0,0,0
6775888955,4/30/2016 17:00,0,0,0,0
6775888955,4/30/2016 18:00,0,0,0,0
6775888955,4/30/2016 19:00,42,0.7,715,715
6775888955,4/30/2016 20:00,1,0.016667,5,5
6775888955,4/30/2016 21:00,22,0.366667,828,828
6775888955,4/30/2016 22:00,20,0.333333,270,270
6775888955,4/30/2016 23:00,26,0.433333,685,685
6775888955,5/1/2016 0:00,29,0.483333,422,422
6775888955,5/1/2016 1:00,0,0,0,0
6775888955,5/1/2016 2:00,0,0,0,0
6775888955,5/1/2016 3:00,0,0,0,0
6775888955,5/1/2016 4:00,0,0,0,0
6775888955,5/1/2016 5:00,0,0,0,0
6775888955,5/1/2016 6:00,0,0,0,0
6775888955,5/1/2016 7:00,0,0,0,0
6775888955,5/1/2016 8:00,0,0,0,0
6775888955,5/1/2016 9:00,0,0,0,0
6775888955,5/1/2016 10:00,0,0,0,0
6775888955,5/1/2016 11:00,0,0,0,0
6775888955,5/1/2016 12:00,20,0.333333,550,550
6775888955,5/1/2016 13:00,33,0.55,305,305
6775888955,5/1/2016 14:00,0,0,0,0
6775888955,5/1/2016 15:00,0,0,0,0
6775888955,5/1/2016 16:00,11,0.183333,208,208
6775888955,5/1/2016 17:00,52,0.866667,1002,1002
6775888955,5/1/2016 18:00,0,0,0,0
6775888955,5/1/2016 19:00,0,0,0,0
6775888955,5/1/2016 20:00,0,0,0,0
6775888955,5/1/2016 21:00,0,0,0,0
6775888955,5/1/2016 22:00,0,0,0,0
6775888955,5/1/2016 23:00,0,0,0,0
6775888955,5/2/2016 0:00,0,0,0,0
6775888955,5/2/2016 1:00,0,0,0,0
6775888955,5/2/2016 2:00,0,0,0,0
6775888955,5/2/2016 3:00,0,0,0,0
6775888955,5/2/2016 4:00,0,0,0,0
6775888955,5/2/2016 5:00,0,0,0,0
6775888955,5/2/2016 6:00,0,0,0,0
6775888955,5/2/2016 7:00,0,0,0,0
6775888955,5/2/2016 8:00,0,0,0,0
6775888955,5/2/2016 9:00,0,0,0,0
6775888955,5/2/2016 10:00,0,0,0,0
6775888955,5/2/2016 11:00,0,0,0,0
6775888955,5/2/2016 12:00,0,0,0,0
6775888955,5/2/2016 13:00,0,0,0,0
6775888955,5/2/2016 14:00,0,0,0,0
6775888955,5/2/2016 15:00,0,0,0,0
6775888955,5/2/2016 16:00,0,0,0,0
6775888955,5/2/2016 17:00,0,0,0,0
6775888955,5/2/2016 18:00,0,0,0,0
6775888955,5/2/2016 19:00,0,0,0,0
6775888955,5/2/2016 20:00,0,0,0,0
6775888955,5/2/2016 21:00,0,0,0,0
6775888955,5/2/2016 22:00,0,0,0,0
6775888955,5/2/2016 23:00,0,0,0,0
6775888955,5/3/2016 0:00,0,0,0,0
6775888955,5/3/2016 1:00,0,0,0,0
6775888955,5/3/2016 2:00,0,0,0,0
6775888955,5/3/2016 3:00,0,0,0,0
6775888955,5/3/2016 4:00,0,0,0,0
6775888955,5/3/2016 5:00,0,0,0,0
6775888955,5/3/2016 6:00,0,0,0,0
6775888955,5/3/2016 7:00,0,0,0,0
6775888955,5/3/2016 8:00,0,0,0,0
6775888955,5/3/2016 9:00,0,0,0,0
6775888955,5/3/2016 10:00,0,0,0,0
6775888955,5/3/2016 11:00,0,0,0,0
6775888955,5/3/2016 12:00,0,0,0,0
6775888955,5/3/2016 13:00,0,0,0,0
6775888955,5/3/2016 14:00,0,0,0,0
6775888955,5/3/2016 15:00,0,0,0,0
6775888955,5/3/2016 16:00,0,0,0,0
6775888955,5/3/2016 17:00,0,0,0,0
6775888955,5/3/2016 18:00,0,0,0,0
6775888955,5/3/2016 19:00,0,0,0,0
6775888955,5/3/2016 20:00,0,0,0,0
6775888955,5/3/2016 21:00,0,0,0,0
6775888955,5/3/2016 22:00,1,0.016667,9,9
6775888955,5/3/2016 23:00,0,0,0,0
6775888955,5/4/2016 0:00,0,0,0,0
6775888955,5/4/2016 1:00,0,0,0,0
6775888955,5/4/2016 2:00,0,0,0,0
6775888955,5/4/2016 3:00,0,0,0,0
6775888955,5/4/2016 4:00,0,0,0,0
6775888955,5/4/2016 5:00,0,0,0,0
6775888955,5/4/2016 6:00,0,0,0,0
6775888955,5/4/2016 7:00,0,0,0,0
6775888955,5/4/2016 8:00,0,0,0,0
6775888955,5/4/2016 9:00,0,0,0,0
6775888955,5/4/2016 10:00,0,0,0,0
6775888955,5/4/2016 11:00,0,0,0,0
6775888955,5/4/2016 12:00,0,0,0,0
6775888955,5/4/2016 13:00,0,0,0,0
6775888955,5/4/2016 14:00,0,0,0,0
6775888955,5/4/2016 15:00,0,0,0,0
6775888955,5/4/2016 16:00,0,0,0,0
6775888955,5/4/2016 17:00,0,0,0,0
6775888955,5/4/2016 18:00,0,0,0,0
6775888955,5/4/2016 19:00,0,0,0,0
6775888955,5/4/2016 20:00,0,0,0,0
6775888955,5/4/2016 21:00,0,0,0,0
6775888955,5/4/2016 22:00,0,0,0,0
6775888955,5/4/2016 23:00,0,0,0,0
6775888955,5/5/2016 0:00,0,0,0,0
6775888955,5/5/2016 1:00,0,0,0,0
6775888955,5/5/2016 2:00,0,0,0,0
6775888955,5/5/2016 3:00,0,0,0,0
6775888955,5/5/2016 4:00,0,0,0,0
6775888955,5/5/2016 5:00,0,0,0,0
6775888955,5/5/2016 6:00,0,0,0,0
6775888955,5/5/2016 7:00,0,0,0,0
6775888955,5/5/2016 8:00,0,0,0,0
6775888955,5/5/2016 9:00,0,0,0,0
6775888955,5/5/2016 10:00,0,0,0,0
6775888955,5/5/2016 11:00,0,0,0,0
6775888955,5/5/2016 12:00,0,0,0,0
6775888955,5/5/2016 13:00,0,0,0,0
6775888955,5/5/2016 14:00,0,0,0,0
6775888955,5/5/2016 15:00,0,0,0,0
6775888955,5/5/2016 16:00,0,0,0,0
6775888955,5/5/2016 17:00,0,0,0,0
6775888955,5/5/2016 18:00,0,0,0,0
6775888955,5/5/2016 19:00,0,0,0,0
6775888955,5/5/2016 20:00,0,0,0,0
6775888955,5/5/2016 21:00,0,0,0,0
6775888955,5/5/2016 22:00,0,0,0,0
6775888955,5/5/2016 23:00,0,0,0,0
6775888955,5/6/2016 0:00,0,0,0,0
6775888955,5/6/2016 1:00,0,0,0,0
6775888955,5/6/2016 2:00,0,0,0,0
6775888955,5/6/2016 3:00,0,0,0,0
6775888955,5/6/2016 4:00,0,0,0,0
6775888955,5/6/2016 5:00,0,0,0,0
6775888955,5/6/2016 6:00,0,0,0,0
6775888955,5/6/2016 7:00,0,0,0,0
6775888955,5/6/2016 8:00,0,0,0,0
6775888955,5/6/2016 9:00,0,0,0,0
6775888955,5/6/2016 10:00,0,0,0,0
6775888955,5/6/2016 11:00,0,0,0,0
6775888955,5/6/2016 12:00,0,0,0,0
6775888955,5/6/2016 13:00,0,0,0,0
6775888955,5/6/2016 14:00,0,0,0,0
6775888955,5/6/2016 15:00,0,0,0,0
6775888955,5/6/2016 16:00,0,0,0,0
6775888955,5/6/2016 17:00,0,0,0,0
6775888955,5/6/2016 18:00,33,0.55,614,614
6775888955,5/6/2016 19:00,21,0.35,338,338
6775888955,5/6/2016 20:00,41,0.683333,596,596
6775888955,5/6/2016 21:00,39,0.65,1500,1500
6775888955,5/6/2016 22:00,19,0.316667,1021,1021
6775888955,5/6/2016 23:00,28,0.466667,573,573
6775888955,5/7/2016 0:00,20,0.333333,557,557
6775888955,5/7/2016 1:00,0,0,0,0
6775888955,5/7/2016 2:00,0,0,0,0
6775888955,5/7/2016 3:00,0,0,0,0
6775888955,5/7/2016 4:00,0,0,0,0
6775888955,5/7/2016 5:00,0,0,0,0
6775888955,5/7/2016 6:00,0,0,0,0
6775888955,5/7/2016 7:00,15,0.25,585,585
6775888955,5/7/2016 8:00,25,0.416667,738,738
6775888955,5/7/2016 9:00,1,0.016667,12,12
6962181067,4/12/2016 0:00,2,0.033333,32,32
6962181067,4/12/2016 1:00,0,0,0,0
6962181067,4/12/2016 2:00,0,0,0,0
6962181067,4/12/2016 3:00,0,0,0,0
6962181067,4/12/2016 4:00,0,0,0,0
6962181067,4/12/2016 5:00,0,0,0,0
6962181067,4/12/2016 6:00,3,0.05,21,21
6962181067,4/12/2016 7:00,24,0.4,412,412
6962181067,4/12/2016 8:00,12,0.2,156,156
6962181067,4/12/2016 9:00,76,1.266667,2812,2812
6962181067,4/12/2016 10:00,79,1.316667,2477,2477
6962181067,4/12/2016 11:00,19,0.316667,431,431
6962181067,4/12/2016 12:00,9,0.15,128,128
6962181067,4/12/2016 13:00,2,0.033333,26,26
6962181067,4/12/2016 14:00,5,0.083333,76,76
6962181067,4/12/2016 15:00,8,0.133333,214,214
6962181067,4/12/2016 16:00,20,0.333333,382,382
6962181067,4/12/2016 17:00,21,0.35,333,333
6962181067,4/12/2016 18:00,26,0.433333,936,936
6962181067,4/12/2016 19:00,56,0.933333,1717,1717
6962181067,4/12/2016 20:00,0,0,0,0
6962181067,4/12/2016 21:00,0,0,0,0
6962181067,4/12/2016 22:00,3,0.05,4,4
6962181067,4/12/2016 23:00,2,0.033333,42,42
6962181067,4/13/2016 0:00,1,0.016667,16,16
6962181067,4/13/2016 1:00,2,0.033333,34,34
6962181067,4/13/2016 2:00,0,0,0,0
6962181067,4/13/2016 3:00,1,0.016667,9,9
6962181067,4/13/2016 4:00,3,0.05,27,27
6962181067,4/13/2016 5:00,0,0,0,0
6962181067,4/13/2016 6:00,0,0,0,0
6962181067,4/13/2016 7:00,0,0,0,0
6962181067,4/13/2016 8:00,3,0.05,54,54
6962181067,4/13/2016 9:00,3,0.05,51,51
6962181067,4/13/2016 10:00,0,0,0,0
6962181067,4/13/2016 11:00,0,0,0,0
6962181067,4/13/2016 12:00,8,0.133333,108,108
6962181067,4/13/2016 13:00,5,0.083333,81,81
6962181067,4/13/2016 14:00,4,0.066667,45,45
6962181067,4/13/2016 15:00,24,0.4,616,616
6962181067,4/13/2016 16:00,17,0.283333,197,197
6962181067,4/13/2016 17:00,55,0.916667,1754,1754
6962181067,4/13/2016 18:00,47,0.783333,1696,1696
6962181067,4/13/2016 19:00,7,0.116667,78,78
6962181067,4/13/2016 20:00,19,0.316667,658,658
6962181067,4/13/2016 21:00,2,0.033333,18,18
6962181067,4/13/2016 22:00,11,0.183333,185,185
6962181067,4/13/2016 23:00,2,0.033333,25,25
6962181067,4/14/2016 0:00,0,0,0,0
6962181067,4/14/2016 1:00,3,0.05,29,29
6962181067,4/14/2016 2:00,0,0,0,0
6962181067,4/14/2016 3:00,1,0.016667,8,8
6962181067,4/14/2016 4:00,0,0,0,0
6962181067,4/14/2016 5:00,0,0,0,0
6962181067,4/14/2016 6:00,3,0.05,34,34
6962181067,4/14/2016 7:00,0,0,0,0
6962181067,4/14/2016 8:00,5,0.083333,116,116
6962181067,4/14/2016 9:00,10,0.166667,293,293
6962181067,4/14/2016 10:00,1,0.016667,4,4
6962181067,4/14/2016 11:00,4,0.066667,54,54
6962181067,4/14/2016 12:00,11,0.183333,171,171
6962181067,4/14/2016 13:00,2,0.033333,33,33
6962181067,4/14/2016 14:00,2,0.033333,30,30
6962181067,4/14/2016 15:00,10,0.166667,177,177
6962181067,4/14/2016 16:00,2,0.033333,60,60
6962181067,4/14/2016 17:00,7,0.116667,215,215
6962181067,4/14/2016 18:00,4,0.066667,24,24
6962181067,4/14/2016 19:00,3,0.05,24,24
6962181067,4/14/2016 20:00,9,0.15,107,107
6962181067,4/14/2016 21:00,0,0,0,0
6962181067,4/14/2016 22:00,8,0.133333,165,165
6962181067,4/14/2016 23:00,1,0.016667,7,7
6962181067,4/15/2016 0:00,2,0.033333,36,36
6962181067,4/15/2016 1:00,0,0,0,0
6962181067,4/15/2016 2:00,0,0,0,0
6962181067,4/15/2016 3:00,1,0.016667,7,7
6962181067,4/15/2016 4:00,0,0,0,0
6962181067,4/15/2016 5:00,0,0,0,0
6962181067,4/15/2016 6:00,2,0.033333,26,26
6962181067,4/15/2016 7:00,32,0.533333,1158,1158
6962181067,4/15/2016 8:00,31,0.516667,551,551
6962181067,4/15/2016 9:00,44,0.733333,1109,1109
6962181067,4/15/2016 10:00,3,0.05,19,19
6962181067,4/15/2016 11:00,34,0.566667,1151,1151
6962181067,4/15/2016 12:00,15,0.25,444,444
6962181067,4/15/2016 13:00,0,0,0,0
6962181067,4/15/2016 14:00,8,0.133333,207,207
6962181067,4/15/2016 15:00,3,0.05,43,43
6962181067,4/15/2016 16:00,0,0,0,0
6962181067,4/15/2016 17:00,6,0.1,82,82
6962181067,4/15/2016 18:00,25,0.416667,557,557
6962181067,4/15/2016 19:00,3,0.05,41,41
6962181067,4/15/2016 20:00,3,0.05,61,61
6962181067,4/15/2016 21:00,0,0,0,0
6962181067,4/15/2016 22:00,4,0.066667,47,47
6962181067,4/15/2016 23:00,1,0.016667,24,24
6962181067,4/16/2016 0:00,1,0.016667,6,6
6962181067,4/16/2016 1:00,2,0.033333,22,22
6962181067,4/16/2016 2:00,0,0,0,0
6962181067,4/16/2016 3:00,1,0.016667,6,6
6962181067,4/16/2016 4:00,0,0,0,0
6962181067,4/16/2016 5:00,0,0,0,0
6962181067,4/16/2016 6:00,0,0,0,0
6962181067,4/16/2016 7:00,7,0.116667,79,79
6962181067,4/16/2016 8:00,37,0.616667,902,902
6962181067,4/16/2016 9:00,151,2.516667,5692,5692
6962181067,4/16/2016 10:00,31,0.516667,837,837
6962181067,4/16/2016 11:00,30,0.5,925,925
6962181067,4/16/2016 12:00,18,0.3,632,632
6962181067,4/16/2016 13:00,7,0.116667,187,187
6962181067,4/16/2016 14:00,2,0.033333,17,17
6962181067,4/16/2016 15:00,26,0.433333,504,504
6962181067,4/16/2016 16:00,18,0.3,273,273
6962181067,4/16/2016 17:00,23,0.383333,538,538
6962181067,4/16/2016 18:00,28,0.466667,569,569
6962181067,4/16/2016 19:00,34,0.566667,1274,1274
6962181067,4/16/2016 20:00,14,0.233333,635,635
6962181067,4/16/2016 21:00,0,0,0,0
6962181067,4/16/2016 22:00,3,0.05,72,72
6962181067,4/16/2016 23:00,3,0.05,47,47
6962181067,4/17/2016 0:00,1,0.016667,5,5
6962181067,4/17/2016 1:00,0,0,0,0
6962181067,4/17/2016 2:00,3,0.05,30,30
6962181067,4/17/2016 3:00,0,0,0,0
6962181067,4/17/2016 4:00,0,0,0,0
6962181067,4/17/2016 5:00,0,0,0,0
6962181067,4/17/2016 6:00,0,0,0,0
6962181067,4/17/2016 7:00,10,0.166667,201,201
6962181067,4/17/2016 8:00,33,0.55,1055,1055
6962181067,4/17/2016 9:00,6,0.1,112,112
6962181067,4/17/2016 10:00,22,0.366667,1095,1095
6962181067,4/17/2016 11:00,17,0.283333,353,353
6962181067,4/17/2016 12:00,30,0.5,1095,1095
6962181067,4/17/2016 13:00,14,0.233333,292,292
6962181067,4/17/2016 14:00,6,0.1,153,153
6962181067,4/17/2016 15:00,62,1.033333,2012,2012
6962181067,4/17/2016 16:00,37,0.616667,1125,1125
6962181067,4/17/2016 17:00,31,0.516667,502,502
6962181067,4/17/2016 18:00,30,0.5,1035,1035
6962181067,4/17/2016 19:00,28,0.466667,1038,1038
6962181067,4/17/2016 20:00,0,0,0,0
6962181067,4/17/2016 21:00,2,0.033333,0,0
6962181067,4/17/2016 22:00,4,0.066667,42,42
6962181067,4/17/2016 23:00,0,0,0,0
6962181067,4/18/2016 0:00,0,0,0,0
6962181067,4/18/2016 1:00,0,0,0,0
6962181067,4/18/2016 2:00,0,0,0,0
6962181067,4/18/2016 3:00,1,0.016667,22,22
6962181067,4/18/2016 4:00,0,0,0,0
6962181067,4/18/2016 5:00,0,0,0,0
6962181067,4/18/2016 6:00,2,0.033333,12,12
6962181067,4/18/2016 7:00,32,0.533333,586,586
6962181067,4/18/2016 8:00,15,0.25,456,456
6962181067,4/18/2016 9:00,8,0.133333,215,215
6962181067,4/18/2016 10:00,10,0.166667,304,304
6962181067,4/18/2016 11:00,127,2.116667,4988,4988
6962181067,4/18/2016 12:00,34,0.566667,1276,1276
6962181067,4/18/2016 13:00,3,0.05,67,67
6962181067,4/18/2016 14:00,0,0,0,0
6962181067,4/18/2016 15:00,24,0.4,687,687
6962181067,4/18/2016 16:00,39,0.65,1162,1162
6962181067,4/18/2016 17:00,22,0.366667,696,696
6962181067,4/18/2016 18:00,19,0.316667,278,278
6962181067,4/18/2016 19:00,19,0.316667,602,602
6962181067,4/18/2016 20:00,0,0,0,0
6962181067,4/18/2016 21:00,0,0,0,0
6962181067,4/18/2016 22:00,5,0.083333,48,48
6962181067,4/18/2016 23:00,1,0.016667,5,5
6962181067,4/19/2016 0:00,1,0.016667,6,6
6962181067,4/19/2016 1:00,0,0,0,0
6962181067,4/19/2016 2:00,2,0.033333,23,23
6962181067,4/19/2016 3:00,0,0,0,0
6962181067,4/19/2016 4:00,0,0,0,0
6962181067,4/19/2016 5:00,0,0,0,0
6962181067,4/19/2016 6:00,0,0,0,0
6962181067,4/19/2016 7:00,0,0,0,0
6962181067,4/19/2016 8:00,22,0.366667,659,659
6962181067,4/19/2016 9:00,46,0.766667,1360,1360
6962181067,4/19/2016 10:00,113,1.883333,4083,4083
6962181067,4/19/2016 11:00,8,0.133333,94,94
6962181067,4/19/2016 12:00,2,0.033333,45,45
6962181067,4/19/2016 13:00,12,0.2,258,258
6962181067,4/19/2016 14:00,4,0.066667,40,40
6962181067,4/19/2016 15:00,33,0.55,921,921
6962181067,4/19/2016 16:00,54,0.9,1510,1510
6962181067,4/19/2016 17:00,48,0.8,1284,1284
6962181067,4/19/2016 18:00,12,0.2,170,170
6962181067,4/19/2016 19:00,11,0.183333,143,143
6962181067,4/19/2016 20:00,8,0.133333,87,87
6962181067,4/19/2016 21:00,2,0.033333,22,22
6962181067,4/19/2016 22:00,1,0.016667,6,6
6962181067,4/19/2016 23:00,3,0.05,31,31
6962181067,4/20/2016 0:00,0,0,0,0
6962181067,4/20/2016 1:00,0,0,0,0
6962181067,4/20/2016 2:00,0,0,0,0
6962181067,4/20/2016 3:00,0,0,0,0
6962181067,4/20/2016 4:00,0,0,0,0
6962181067,4/20/2016 5:00,0,0,0,0
6962181067,4/20/2016 6:00,0,0,0,0
6962181067,4/20/2016 7:00,33,0.55,625,625
6962181067,4/20/2016 8:00,24,0.4,735,735
6962181067,4/20/2016 9:00,104,1.733333,3837,3837
6962181067,4/20/2016 10:00,77,1.283333,3089,3089
6962181067,4/20/2016 11:00,29,0.483333,693,693
6962181067,4/20/2016 12:00,52,0.866667,2022,2022
6962181067,4/20/2016 13:00,0,0,0,0
6962181067,4/20/2016 14:00,14,0.233333,194,194
6962181067,4/20/2016 15:00,37,0.616667,1397,1397
6962181067,4/20/2016 16:00,1,0.016667,4,4
6962181067,4/20/2016 17:00,11,0.183333,254,254
6962181067,4/20/2016 18:00,23,0.383333,411,411
6962181067,4/20/2016 19:00,7,0.116667,65,65
6962181067,4/20/2016 20:00,28,0.466667,525,525
6962181067,4/20/2016 21:00,3,0.05,14,14
6962181067,4/20/2016 22:00,4,0.066667,51,51
6962181067,4/20/2016 23:00,2,0.033333,12,12
6962181067,4/21/2016 0:00,0,0,0,0
6962181067,4/21/2016 1:00,0,0,0,0
6962181067,4/21/2016 2:00,0,0,0,0
6962181067,4/21/2016 3:00,0,0,0,0
6962181067,4/21/2016 4:00,0,0,0,0
6962181067,4/21/2016 5:00,1,0.016667,4,4
6962181067,4/21/2016 6:00,0,0,0,0
6962181067,4/21/2016 7:00,32,0.533333,815,815
6962181067,4/21/2016 8:00,18,0.3,240,240
6962181067,4/21/2016 9:00,59,0.983333,1802,1802
6962181067,4/21/2016 10:00,102,1.7,3120,3120
6962181067,4/21/2016 11:00,31,0.516667,667,667
6962181067,4/21/2016 12:00,124,2.066667,3935,3935
6962181067,4/21/2016 13:00,2,0.033333,0,0
6962181067,4/21/2016 14:00,5,0.083333,95,95
6962181067,4/21/2016 15:00,1,0.016667,9,9
6962181067,4/21/2016 16:00,21,0.35,564,564
6962181067,4/21/2016 17:00,8,0.133333,155,155
6962181067,4/21/2016 18:00,18,0.3,383,383
6962181067,4/21/2016 19:00,1,0.016667,6,6
6962181067,4/21/2016 20:00,2,0.033333,20,20
6962181067,4/21/2016 21:00,1,0.016667,0,0
6962181067,4/21/2016 22:00,1,0.016667,20,20
6962181067,4/21/2016 23:00,0,0,0,0
6962181067,4/22/2016 0:00,0,0,0,0
6962181067,4/22/2016 1:00,0,0,0,0
6962181067,4/22/2016 2:00,0,0,0,0
6962181067,4/22/2016 3:00,0,0,0,0
6962181067,4/22/2016 4:00,0,0,0,0
6962181067,4/22/2016 5:00,0,0,0,0
6962181067,4/22/2016 6:00,1,0.016667,7,7
6962181067,4/22/2016 7:00,42,0.7,818,818
6962181067,4/22/2016 8:00,15,0.25,180,180
6962181067,4/22/2016 9:00,101,1.683333,3301,3301
6962181067,4/22/2016 10:00,23,0.383333,755,755
6962181067,4/22/2016 11:00,29,0.483333,788,788
6962181067,4/22/2016 12:00,74,1.233333,2193,2193
6962181067,4/22/2016 13:00,1,0.016667,17,17
6962181067,4/22/2016 14:00,13,0.216667,271,271
6962181067,4/22/2016 15:00,12,0.2,170,170
6962181067,4/22/2016 16:00,29,0.483333,716,716
6962181067,4/22/2016 17:00,22,0.366667,579,579
6962181067,4/22/2016 18:00,14,0.233333,338,338
6962181067,4/22/2016 19:00,13,0.216667,495,495
6962181067,4/22/2016 20:00,2,0.033333,29,29
6962181067,4/22/2016 21:00,3,0.05,36,36
6962181067,4/22/2016 22:00,2,0.033333,32,32
6962181067,4/22/2016 23:00,0,0,0,0
6962181067,4/23/2016 0:00,0,0,0,0
6962181067,4/23/2016 1:00,0,0,0,0
6962181067,4/23/2016 2:00,0,0,0,0
6962181067,4/23/2016 3:00,0,0,0,0
6962181067,4/23/2016 4:00,0,0,0,0
6962181067,4/23/2016 5:00,0,0,0,0
6962181067,4/23/2016 6:00,0,0,0,0
6962181067,4/23/2016 7:00,1,0.016667,7,7
6962181067,4/23/2016 8:00,31,0.516667,650,650
6962181067,4/23/2016 9:00,159,2.65,5890,5890
6962181067,4/23/2016 10:00,17,0.283333,292,292
6962181067,4/23/2016 11:00,10,0.166667,189,189
6962181067,4/23/2016 12:00,19,0.316667,445,445
6962181067,4/23/2016 13:00,14,0.233333,250,250
6962181067,4/23/2016 14:00,38,0.633333,1209,1209
6962181067,4/23/2016 15:00,33,0.55,884,884
6962181067,4/23/2016 16:00,44,0.733333,2124,2124
6962181067,4/23/2016 17:00,95,1.583333,3353,3353
6962181067,4/23/2016 18:00,20,0.333333,619,619
6962181067,4/23/2016 19:00,40,0.666667,1858,1858
6962181067,4/23/2016 20:00,30,0.5,790,790
6962181067,4/23/2016 21:00,26,0.433333,713,713
6962181067,4/23/2016 22:00,6,0.1,87,87
6962181067,4/23/2016 23:00,20,0.333333,671,671
6962181067,4/24/2016 0:00,0,0,0,0
6962181067,4/24/2016 1:00,0,0,0,0
6962181067,4/24/2016 2:00,0,0,0,0
6962181067,4/24/2016 3:00,0,0,0,0
6962181067,4/24/2016 4:00,0,0,0,0
6962181067,4/24/2016 5:00,0,0,0,0
6962181067,4/24/2016 6:00,0,0,0,0
6962181067,4/24/2016 7:00,1,0.016667,9,9
6962181067,4/24/2016 8:00,2,0.033333,22,22
6962181067,4/24/2016 9:00,26,0.433333,572,572
6962181067,4/24/2016 10:00,20,0.333333,614,614
6962181067,4/24/2016 11:00,11,0.183333,372,372
6962181067,4/24/2016 12:00,17,0.283333,546,546
